"";"parametro";"id4cast"
"217";"V1";0,524246179994325
"218";"V1";0,539701936734922
"219";"V1";0,51653561292105
"220";"V1";0,525786950716635
"221";"V1";0,5170948479154
"222";"V1";0,530435491476788
"223";"V1";0,545564071858994
"224";"V1";0,53372835366494
"225";"V1";0,530911206351639
"226";"V1";0,513953507396868
"227";"V1";0,525955893246892
"228";"V1";0,535625203566921
"229";"V1";0,548588372453705
"230";"V1";0,541753432181129
"231";"V1";0,539356259137981
"232";"V1";0,537402639259889
"233";"V1";0,522829368265762
"234";"V1";0,518742861788743
"235";"V1";0,524852277643134
"236";"V1";0,525842845067458
"237";"V1";0,541266408036892
"238";"V1";0,532635801972535
"239";"V1";0,533841902594831
"240";"V1";0,518363176420671
"241";"V1";0,512323020220462
"242";"V1";0,541185178210493
"243";"V1";0,524629583952934
"244";"V1";0,536072108175225
"245";"V1";0,54723017475086
"246";"V1";0,53961014139782
"247";"V1";0,536644025688713
"248";"V1";0,527055961221864
"249";"V1";0,524786983486209
"250";"V1";0,522843513992658
"251";"V1";0,530036891948792
"252";"V1";0,536076013005111
"253";"V1";0,524847470524428
"254";"V1";0,521793020069763
"255";"V1";0,545478858905974
"256";"V1";0,513288182550724
"257";"V1";0,535489740059297
"258";"V1";0,531165894538824
"259";"V1";0,5240358701857
"260";"V1";0,544327099510347
"261";"V1";0,538027374304131
"262";"V1";0,534892623646363
"263";"V1";0,515949657108562
"264";"V1";0,537102525739388
"265";"V1";0,539337727629464
"266";"V1";0,539914541219947
"267";"V1";0,532838000374315
"268";"V1";0,542507053553896
"269";"V1";0,524180971035265
"270";"V1";0,527690973613374
"271";"V1";0,53663846193596
"272";"V1";0,529630479369528
"273";"V1";0,532862644335552
"274";"V1";0,543140870090868
"275";"V1";0,537578305881088
"276";"V1";0,541765477696917
"277";"V1";0,529492450020615
"278";"V1";0,545691815900663
"279";"V1";0,523383230271841
"280";"V1";0,548209399553742
"281";"V1";0,525022203876091
"282";"V1";0,528553441622358
"283";"V1";0,527282136647618
"284";"V1";0,540149885156706
"285";"V1";0,526745009215223
"286";"V1";0,527668688467257
"287";"V1";0,536219448630355
"288";"V1";0,52170359613892
"289";"V1";0,517825274912045
"290";"V1";0,537599627905721
"291";"V1";0,538483241633833
"292";"V1";0,532750591029604
"293";"V1";0,527700038817876
"294";"V1";0,522427060404962
"295";"V1";0,535528721558713
"296";"V1";0,539765700348879
"297";"V1";0,524440097820188
"298";"V1";0,528631589892396
"299";"V1";0,538776929186417
"300";"V1";0,521123632926492
"301";"V1";0,522655260179003
"302";"V1";0,523213284802613
"303";"V1";0,524632404254988
"304";"V1";0,529514351339769
"305";"V1";0,543650895662003
"306";"V1";0,540838265268326
"307";"V1";0,531211443829222
"308";"V1";0,524538265559362
"309";"V1";0,533387498301235
"310";"V1";0,528765833728043
"311";"V1";0,530947606646925
"312";"V1";0,548358312797738
"313";"V1";0,543415393084459
"314";"V1";0,523764363011729
"315";"V1";0,529363847996155
"316";"V1";0,531917048680922
"317";"V1";0,542148380992461
"318";"V1";0,530493511653641
"319";"V1";0,529683221751439
"320";"V1";0,539255375598561
"321";"V1";0,50940944850139
"322";"V1";0,52866569411714
"323";"V1";0,537835648480639
"324";"V1";0,548519621568039
"325";"V1";0,54056372726867
"326";"V1";0,5346775344312
"327";"V1";0,519856921442272
"328";"V1";0,529323030234974
"329";"V1";0,53865102583682
"330";"V1";0,517094793204691
"331";"V1";0,525781653899577
"332";"V1";0,530612924154336
"333";"V1";0,534647381155745
"334";"V1";0,527157912519998
"335";"V1";0,515899597940438
"336";"V1";0,517208628546467
"337";"V1";0,549084415184847
"338";"V1";0,533036232292675
"339";"V1";0,527342368229241
"340";"V1";0,536651136014568
"341";"V1";0,540075198435644
"342";"V1";0,520703096855864
"343";"V1";0,545949243126315
"344";"V1";0,524232052955735
"345";"V1";0,534041243777843
"346";"V1";0,535709021607054
"347";"V1";0,511770683456538
"348";"V1";0,539893750892525
"349";"V1";0,537020946764915
"350";"V1";0,53996567642634
"351";"V1";0,516482072258837
"352";"V1";0,534136603468134
"353";"V1";0,530519267436476
"354";"V1";0,518373288858722
"355";"V1";0,508692078954376
"356";"V1";0,523722272589544
"357";"V1";0,530024322589416
"358";"V1";0,533330869528363
"359";"V1";0,529158224056693
"360";"V1";0,534521592933533
"361";"V1";0,52928271318375
"362";"V1";0,540166984862333
"363";"V1";0,525270800259197
"364";"V1";0,545833947420139
"365";"V1";0,549554783389971
"366";"V1";0,536585917805563
"367";"V1";0,541091690199099
"368";"V1";0,528989285425323
"369";"V1";0,529568517508351
"370";"V1";0,518788143703595
"371";"V1";0,538610474459127
"372";"V1";0,53307923848331
"373";"V1";0,533302869992542
"374";"V1";0,537377351623337
"375";"V1";0,53452665449258
"376";"V1";0,526994385310674
"377";"V1";0,51573563592015
"378";"V1";0,50905107990679
"379";"V1";0,513083144463059
"380";"V1";0,515223017048512
"381";"V1";0,543202623098418
"382";"V1";0,52587316045871
"383";"V1";0,53662153993167
"384";"V1";0,533805335965935
"385";"V1";0,523013951526358
"386";"V1";0,523369008971689
"387";"V1";0,544868113946287
"388";"V1";0,547578511652545
"389";"V1";0,518147739030025
"390";"V1";0,541756529708595
"391";"V1";0,528898134120483
"392";"V1";0,525548362495535
"393";"V1";0,531106848925792
"394";"V1";0,55138972622576
"395";"V1";0,532257819587563
"396";"V1";0,518563314922378
"397";"V1";0,529133479297597
"398";"V1";0,527032065247207
"399";"V1";0,530694818490756
"400";"V1";0,520495458091643
"401";"V1";0,53648877976717
"402";"V1";0,522427060404962
"403";"V1";0,534613995193576
"404";"V1";0,538786586043203
"405";"V1";0,544893239844077
"406";"V1";0,536896189732723
"407";"V1";0,543712308982092
"408";"V1";0,524169522431974
"409";"V1";0,541973293678715
"410";"V1";0,53545414648275
"411";"V1";0,543224811080705
"412";"V1";0,528415659250835
"413";"V1";0,527050886341492
"414";"V1";0,548115258398697
"415";"V1";0,515888332246989
"416";"V1";0,545111181931347
"417";"V1";0,537214180333344
"418";"V1";0,535221887974503
"419";"V1";0,524955316490717
"420";"V1";0,543412809906143
"421";"V1";0,530887776618392
"422";"V1";0,505499238994176
"423";"V1";0,524243930687946
"424";"V1";0,523048328433082
"425";"V1";0,543200230013861
"426";"V1";0,528155772448834
"427";"V1";0,53540290427977
"428";"V1";0,528597151609191
"429";"V1";0,520002081968338
"430";"V1";0,52983456047468
"431";"V1";0,5236200243439
"432";"V1";0,525165012065159
"433";"V1";0,542703542000833
"434";"V1";0,534928974513795
"435";"V1";0,524995776810396
"436";"V1";0,537071788774568
"437";"V1";0,516106691275173
"438";"V1";0,554970278724742
"439";"V1";0,540817142842763
"440";"V1";0,53853067231702
"441";"V1";0,551346745733905
"442";"V1";0,55118445155651
"443";"V1";0,53588357170931
"444";"V1";0,541369059271075
"445";"V1";0,518140935580932
"446";"V1";0,547346470890013
"447";"V1";0,540405150759209
"448";"V1";0,526652407403128
"449";"V1";0,52946141305521
"450";"V1";0,536000906478268
"451";"V1";0,533105644072619
"452";"V1";0,529553625688568
"453";"V1";0,523561913556039
"454";"V1";0,527381826356571
"455";"V1";0,514390958616629
"456";"V1";0,527669034008526
"457";"V1";0,516836090094801
"458";"V1";0,550421350395992
"459";"V1";0,541587801783574
"460";"V1";0,522145564055671
"461";"V1";0,525365062028445
"462";"V1";0,538367432950135
"463";"V1";0,54515621421366
"464";"V1";0,513535315406287
"465";"V1";0,524589551120654
"466";"V1";0,526996640369123
"467";"V1";0,528064401913788
"468";"V1";0,535670251795582
"469";"V1";0,540368608794647
"470";"V1";0,518703278755301
"471";"V1";0,535034285939429
"472";"V1";0,519354022046954
"473";"V1";0,519453334559145
"474";"V1";0,53663254082422
"475";"V1";0,539854190142375
"476";"V1";0,529966079482738
"477";"V1";0,530970236007066
"478";"V1";0,52212245694525
"479";"V1";0,540505506609217
"480";"V1";0,527586129813588
"481";"V1";0,515123000495156
"482";"V1";0,551276634700956
"483";"V1";0,533752001899585
"484";"V1";0,540069387209546
"485";"V1";0,504694164956242
"486";"V1";0,529485879607364
"487";"V1";0,534536585045602
"488";"V1";0,515613816245304
"489";"V1";0,518789068247896
"490";"V1";0,539428937119906
"491";"V1";0,543804879724251
"492";"V1";0,539015078657901
"493";"V1";0,53902013955063
"494";"V1";0,5466377200921
"495";"V1";0,518061094432465
"496";"V1";0,507784965697022
"497";"V1";0,523412611227912
"498";"V1";0,535640762451482
"499";"V1";0,540282421647857
"500";"V1";0,52769992514345
"501";"V1";0,528830534289255
"502";"V1";0,528854363626549
"503";"V1";0,524094125868553
"504";"V1";0,535135316124671
"505";"V1";0,537990793326591
"506";"V1";0,538558361353996
"507";"V1";0,527932173177604
"508";"V1";0,518639548668121
"509";"V1";0,531441024374943
"510";"V1";0,527799944587083
"511";"V1";0,521212570066371
"512";"V1";0,520611801055833
"513";"V1";0,531103535716992
"514";"V1";0,530038620661261
"515";"V1";0,526946841431675
"516";"V1";0,528985286512399
"517";"V1";0,511476775396217
"518";"V1";0,534540327189032
"519";"V1";0,52366965456083
"520";"V1";0,546326973774475
"521";"V1";0,531323584942862
"522";"V1";0,53809710393114
"523";"V1";0,517468185301075
"524";"V1";0,537879769307091
"525";"V1";0,536379782756231
"526";"V1";0,52485386975406
"527";"V1";0,52508223010739
"528";"V1";0,524412350566862
"529";"V1";0,529341023953939
"530";"V1";0,528887441608031
"531";"V1";0,540093272269498
"532";"V1";0,5473409397505
"533";"V1";0,526283776564488
"534";"V1";0,541939315530491
"535";"V1";0,536849327799204
"536";"V1";0,521925674422106
"537";"V1";0,528396926088514
"538";"V1";0,526159730646565
"539";"V1";0,538738828177909
"540";"V1";0,543993914802467
"541";"V1";0,519410637545085
"542";"V1";0,524024036540933
"543";"V1";0,543993855289086
"544";"V1";0,521014598774519
"545";"V1";0,512507952518481
"546";"V1";0,52965890648002
"547";"V1";0,526113375004663
"548";"V1";0,529801561958108
"549";"V1";0,52676441790975
"550";"V1";0,5432790787476
"551";"V1";0,548244946315082
"552";"V1";0,542065959090001
"553";"V1";0,533382115875212
"554";"V1";0,539392534326648
"555";"V1";0,527331093296143
"556";"V1";0,528623144471523
"557";"V1";0,53904678339549
"558";"V1";0,518175281727159
"559";"V1";0,533935857652408
"560";"V1";0,51645895032507
"561";"V1";0,517950486727286
"562";"V1";0,529199050632199
"563";"V1";0,524958514852551
"564";"V1";0,525011865830071
"565";"V1";0,502239424049156
"566";"V1";0,528985049613349
"567";"V1";0,515906811036946
"568";"V1";0,535606103957255
"569";"V1";0,555551269141737
"570";"V1";0,539816613778521
"571";"V1";0,529850887318186
"572";"V1";0,541033653409982
"573";"V1";0,533915366015101
"574";"V1";0,530833034434331
"575";"V1";0,513457196288789
"576";"V1";0,532277036198502
"577";"V1";0,522432507841743
"578";"V1";0,537331005254667
"579";"V1";0,549751326182453
"580";"V1";0,52129798690987
"581";"V1";0,538914409883971
"582";"V1";0,543532923635596
"583";"V1";0,528908422122871
"584";"V1";0,541187101842718
"585";"V1";0,542111327092643
"586";"V1";0,526801945934287
"587";"V1";0,535670772476621
"588";"V1";0,537939686846563
"589";"V1";0,537096123930305
"590";"V1";0,531468492592742
"591";"V1";0,529697991375407
"592";"V1";0,53678219392704
"593";"V1";0,532165872922372
"594";"V1";0,546436838633708
"595";"V1";0,526463160587546
"596";"V1";0,503105454223659
"597";"V1";0,526435956930824
"598";"V1";0,521905894958453
"599";"V1";0,513945108831329
"600";"V1";0,524032039008956
"601";"V1";0,540374629217231
"602";"V1";0,534385074385185
"603";"V1";0,558115449121004
"604";"V1";0,542313566449148
"605";"V1";0,533239436909096
"606";"V1";0,549187333153391
"607";"V1";0,525864564014697
"608";"V1";0,532803064359388
"609";"V1";0,533567827162004
"610";"V1";0,527436396579789
"611";"V1";0,52284673046371
"612";"V1";0,522706692120444
"613";"V1";0,544720825167157
"614";"V1";0,535525783010088
"615";"V1";0,543687214146535
"616";"V1";0,518703278755301
"617";"V1";0,532360283054871
"618";"V1";0,542468575509841
"619";"V1";0,54207714225875
"620";"V1";0,514484171004831
"621";"V1";0,520639266579025
"622";"V1";0,512796595274926
"623";"V1";0,529300765715468
"624";"V1";0,528340574000381
"625";"V1";0,543299321598094
"626";"V1";0,529488134514324
"627";"V1";0,553688302644264
"628";"V1";0,521643239182217
"629";"V1";0,523778268336023
"630";"V1";0,530548002606316
"631";"V1";0,529250831154713
"632";"V1";0,534907692937353
"633";"V1";0,54863622667949
"634";"V1";0,527531704155698
"635";"V1";0,523781876030149
"636";"V1";0,535822346082519
"637";"V1";0,524523209874769
"638";"V1";0,518746550911182
"639";"V1";0,526672635062329
"640";"V1";0,530244798055815
"641";"V1";0,539109285055701
"642";"V1";0,527107395083182
"643";"V1";0,518050712293858
"644";"V1";0,540260056544864
"645";"V1";0,515325603583776
"646";"V1";0,534269185534081
"647";"V1";0,535890331930673
"648";"V1";0,524746396359759
"649";"V1";0,527215221778463
"650";"V1";0,537389294607989
"651";"V1";0,535143450163397
"652";"V1";0,526391903735623
"653";"V1";0,519563137838935
"654";"V1";0,529660531207072
"655";"V1";0,53013800392483
"656";"V1";0,528358671676179
"657";"V1";0,534285050899136
"658";"V1";0,509637671007488
"659";"V1";0,532456364976153
"660";"V1";0,514733533136904
"661";"V1";0,535803336218484
"662";"V1";0,540424664180685
"663";"V1";0,532922152630536
"664";"V1";0,55211341860339
"665";"V1";0,538238647096225
"666";"V1";0,534681254070261
"667";"V1";0,520739617505991
"668";"V1";0,532808353500526
"669";"V1";0,533718358946583
"670";"V1";0,527479853240607
"671";"V1";0,544749270576137
"672";"V1";0,53648897097687
"673";"V1";0,531724631742687
"674";"V1";0,552221631619382
"675";"V1";0,515520778017911
"676";"V1";0,548691975505758
"677";"V1";0,532765662708593
"678";"V1";0,524631205002917
"679";"V1";0,521649119142956
"680";"V1";0,523025401199095
"681";"V1";0,529022489909291
"682";"V1";0,535093113891018
"683";"V1";0,549091855619388
"684";"V1";0,528761229621694
"685";"V1";0,54382096266515
"686";"V1";0,517945232459958
"687";"V1";0,528406167556335
"688";"V1";0,541170058951126
"689";"V1";0,5280006530007
"690";"V1";0,540307646388795
"691";"V1";0,520193512143616
"692";"V1";0,543355665654098
"693";"V1";0,526939345860948
"694";"V1";0,515870138117946
"695";"V1";0,538086702014603
"696";"V1";0,546453092192585
"697";"V1";0,554096994974775
"698";"V1";0,531421206266388
"699";"V1";0,535145583735947
"700";"V1";0,544554937722205
"701";"V1";0,545287648858995
"702";"V1";0,534665961655305
"703";"V1";0,518753399272925
"704";"V1";0,535811829401677
"705";"V1";0,530439574208603
"706";"V1";0,531084561207543
"707";"V1";0,541236405128006
"708";"V1";0,536962783260268
"709";"V1";0,514464380194976
"710";"V1";0,535009302154116
"711";"V1";0,527359284786539
"712";"V1";0,543666324544608
"713";"V1";0,548649219571622
"714";"V1";0,531040945665324
"715";"V1";0,531029591706221
"716";"V1";0,526150267237094
"717";"V1";0,530933179899034
"718";"V1";0,539904207235979
"719";"V1";0,525011865830071
"720";"V1";0,508190690661612
"721";"V1";0,525980970188974
"722";"V1";0,528394355524993
"723";"V1";0,512953962123509
"724";"V1";0,543894388143143
"725";"V1";0,537411907258908
"726";"V1";0,537994806600076
"727";"V1";0,525739136917359
"728";"V1";0,515057103856478
"729";"V1";0,527138126484884
"730";"V1";0,529115175033557
"731";"V1";0,523155694053623
"732";"V1";0,532047706940298
"733";"V1";0,530742121564656
"734";"V1";0,518361348024945
"735";"V1";0,548568731578826
"736";"V1";0,529718461157746
"737";"V1";0,535639739010694
"738";"V1";0,535319433038725
"739";"V1";0,534561235333642
"740";"V1";0,51942164787691
"741";"V1";0,533501533806021
"742";"V1";0,516401884355524
"743";"V1";0,530422163710089
"744";"V1";0,545954436003738
"745";"V1";0,543848004343055
"746";"V1";0,521189200557822
"747";"V1";0,542420086876794
"748";"V1";0,521658943028142
"749";"V1";0,523208769510583
"750";"V1";0,525544254551836
"751";"V1";0,525664659942884
"752";"V1";0,531776929324766
"753";"V1";0,532693262870345
"754";"V1";0,525109404686934
"755";"V1";0,515083168354351
"756";"V1";0,523166521842051
"757";"V1";0,533067346875579
"758";"V1";0,531323804399641
"759";"V1";0,515701942932804
"760";"V1";0,530373533666882
"761";"V1";0,535685475504718
"762";"V1";0,516866661420738
"763";"V1";0,531938016874967
"764";"V1";0,538303101355345
"765";"V1";0,539568554195258
"766";"V1";0,538098212990753
"767";"V1";0,542242901421081
"768";"V1";0,540166624861393
"769";"V1";0,538478821543215
"770";"V1";0,530332043479503
"771";"V1";0,542287894503046
"772";"V1";0,526186435584291
"773";"V1";0,528306900845694
"774";"V1";0,52444083442453
"775";"V1";0,519045322429951
"776";"V1";0,526836582626293
"777";"V1";0,540108194403085
"778";"V1";0,529185404718167
"779";"V1";0,541954212751092
"780";"V1";0,533484686987909
"781";"V1";0,538931939658423
"782";"V1";0,516234059692244
"783";"V1";0,54519930415649
"784";"V1";0,555004557984759
"785";"V1";0,528753853007457
"786";"V1";0,528468513629627
"787";"V1";0,530306860884844
"788";"V1";0,505827695779999
"789";"V1";0,518987719051704
"790";"V1";0,524293852534536
"791";"V1";0,543103323135881
"792";"V1";0,507779104766332
"793";"V1";0,524682860705519
"794";"V1";0,532633458337591
"795";"V1";0,541443070134811
"796";"V1";0,51038313056473
"797";"V1";0,531855543833364
"798";"V1";0,530112752622579
"799";"V1";0,529455419522505
"800";"V1";0,544563721129578
"801";"V1";0,525710700958433
"802";"V1";0,547493706312474
"803";"V1";0,521025836520702
"804";"V1";0,538147681718803
"805";"V1";0,51654790289737
"806";"V1";0,522337132210368
"807";"V1";0,514792430228955
"808";"V1";0,531697897598789
"809";"V1";0,523525728183846
"810";"V1";0,52820244671866
"811";"V1";0,525133438645934
"812";"V1";0,533192552541532
"813";"V1";0,525961949657328
"814";"V1";0,540456657155417
"815";"V1";0,525606412243769
"816";"V1";0,529313533890768
"817";"V1";0,52865744376155
"818";"V1";0,510086657520455
"819";"V1";0,528314714194299
"820";"V1";0,52351148334953
"821";"V1";0,543177955117833
"822";"V1";0,525972568463437
"823";"V1";0,532958717347772
"824";"V1";0,51997880617382
"825";"V1";0,499915792603186
"826";"V1";0,528294742879493
"827";"V1";0,529606325801222
"828";"V1";0,519097272913995
"829";"V1";0,533841740694021
"830";"V1";0,541111729618248
"831";"V1";0,525169554911095
"832";"V1";0,527353994184424
"833";"V1";0,529919183085861
"834";"V1";0,528141448882517
"835";"V1";0,533800915302056
"836";"V1";0,51402488691876
"837";"V1";0,522651032017002
"838";"V1";0,520806571452933
"839";"V1";0,5362133613116
"840";"V1";0,524192966760024
"841";"V1";0,534933569625494
"842";"V1";0,529126838268885
"843";"V1";0,552329149916881
"844";"V1";0,530262293672373
"845";"V1";0,517704991548279
"846";"V1";0,530866508150611
"847";"V1";0,524678283558664
"848";"V1";0,516650156930819
"849";"V1";0,55196142623263
"850";"V1";0,539123800694357
"851";"V1";0,524372222186543
"852";"V1";0,534074142602795
"853";"V1";0,532494082456871
"854";"V1";0,517925797362875
"855";"V1";0,528442947272563
"856";"V1";0,516832003325917
"857";"V1";0,535858619251737
"858";"V1";0,54127051751201
"859";"V1";0,514204913020194
"860";"V1";0,531653369560684
"861";"V1";0,528222057126938
"862";"V1";0,525466357304689
"863";"V1";0,525709965733889
"864";"V1";0,52817350215246
"865";"V1";0,53138957589457
"866";"V1";0,543544926154038
"867";"V1";0,519720994668517
"868";"V1";0,546033561506516
"869";"V1";0,524000435788208
"870";"V1";0,542278140636099
"871";"V1";0,517883485162181
"872";"V1";0,529762381354677
"873";"V1";0,51854922208511
"874";"V1";0,533608530718902
"875";"V1";0,537888692095057
"876";"V1";0,529645000487133
"877";"V1";0,520144991728744
"878";"V1";0,534136603468134
"879";"V1";0,540307646388795
"880";"V1";0,525283427319869
"881";"V1";0,530419367555611
"882";"V1";0,510977044107403
"883";"V1";0,547276558923987
"884";"V1";0,535034433834125
"885";"V1";0,543371897648158
"886";"V1";0,511499562408612
"887";"V1";0,516809005703954
"888";"V1";0,533297607786251
"889";"V1";0,543724487276958
"890";"V1";0,544267707977557
"891";"V1";0,530424183407006
"892";"V1";0,534308098778757
"893";"V1";0,525739651713418
"894";"V1";0,529128917020088
"895";"V1";0,532888022467621
"896";"V1";0,528711768282593
"897";"V1";0,536108370439476
"898";"V1";0,537431127297692
"899";"V1";0,542770128453239
"900";"V1";0,526361400307643
"901";"V1";0,537079765951637
"902";"V1";0,525653713766643
"903";"V1";0,525743225348234
"904";"V1";0,528915191714259
"905";"V1";0,534369762812192
"906";"V1";0,526107400147838
"907";"V1";0,523213258516262
"908";"V1";0,531185532399331
"909";"V1";0,527179417071972
"910";"V1";0,527963285779219
"911";"V1";0,530838742544268
"912";"V1";0,532232220385259
"913";"V1";0,537509842507853
"914";"V1";0,541969583696346
"915";"V1";0,520193512143616
"916";"V1";0,519244391297997
"917";"V1";0,501885315456217
"918";"V1";0,509776180559435
"919";"V1";0,539309917861404
"920";"V1";0,518199046285343
"921";"V1";0,540402595420294
"922";"V1";0,523965812040667
"923";"V1";0,527900663302602
"924";"V1";0,519499234021373
"925";"V1";0,534807219475499
"926";"V1";0,541312319715506
"927";"V1";0,516137442800707
"928";"V1";0,53733592940585
"929";"V1";0,528450899023334
"930";"V1";0,521770953364898
"931";"V1";0,541649138506917
